41,"Spoštovane poslanke in poslanci. 15 minut, namesto 10 minut je minilo, tako da lahko še drugič poskusimo ugotoviti, koliko poslank in poslancev je danes zbranih iz vseh treh zborov v veliki dvorani Skupščine Republike Slovenije. Predlagam še enkrat, da ugotovimo prisotnost."
6,Najprej poslanci in poslanke Družbenopolitičnega zbora.
6,Sedaj poslanke in poslanci Zbora občin.
4,Poslanci Zbora združenega dela.
47,"Glede na sklepčnost vseh zborov, pa vseeno glede na to, da ne moremo opraviti sklepanja o volilni zakonodaji, saj veste sami, koliko poslancev mora biti v posameznih zborih, dovolite, da ima predsedstvo 2 minuti skupno tiho sejo in da skupaj odločimo o nadaljevanju 14. skupne delovne seje."
21,Prekinjam do nadaljnjega 14. skupno delovno sejo vseh zborov Skupščine Republike Slovenije. Verjetno bo ta seja šele meseca septembra. Hvala lepa.
43,"Spoštovani poslanci, gospe in gospodje, cenjeni gostje, predstavniki sredstev javnega obveščanja. Pričenjam 14. skupno delovno sejo vseh treh Zborov Skupščine Republike Slovenije. Odločali bomo o spornih vprašanjih v zvezi S PREDLOGOM ZAKONA O DRŽAVNEM SVETU IN PREDLOGOM ZAKONA O VOLITVAH V DRŽAVNI ZBOR."
120,"Ker pri predlogu zakona o Državnem svetu in predlogu zakona o volitvah v Državni zbor nista bila sprejeta sporazuma predloga skupne komisije vseh treh zborov, se na podlagi četrtega odstavka, amandmaja 73 k Ustavi Republike Slovenije, o spornih vprašanjih v zvezi s predlogom zakona odloča na skupni seji vseh treh Zborov Skupščine Republike Slovenije. Predlog zakona o Državnem svetu smo uvrstili na dnevni red delovne skupne seje na predlog Zbora združenega dela, predlog zakona o volitvah v Državni zbor, pa smo uvrstili na dnevni red delovne seje na predlog Družbenopolitičnega zbora. Preden preidemo na odločanje o spornih vprašanjih, moramo ugotoviti sklepčnost skupne seje, na kateri mora biti navzoča večina vseh poslancev vsakega zbora - ustavni amandma 72 k Ustavi Republike Slovenije."
10,"Ugotovimo, koliko je prisotnih poslank in poslancev - najprej Družbenopolitičnega zbora."
6,Sedaj poslanke in poslanci Zbora občin.
6,Poslanke in poslanci Zbora združenega dela.
29,"Ugotavljam, da je navzočih premalo poslancev in poslank. Tako bomo nadaljevali z našo skupno 14 delovno sejo čez točno 10 minut. To se pravi 20 minut pred 13.00 uro."
